1; 1;8548;5
2; 2;8548;6
3; 3;12689;5
50; 50;32791;4
50; 50;32791;5
50; 50;32791;6
4; 4;34407;6
1; 1;37253;4
1; 1;40910;5
1; 1;40910;6
1; 1;41278;5
14; 14;46936;4
1; 1;47092;4
2; 2;47092;5
1; 1;64129;5
4; 4;65825;4
8; 8;68863;5
1; 1;71475;6
1; 1;72511;4
2; 2;72909;6
2; 2;78933;5
3; 3;85625;5
3; 3;90322;6
3; 3;95391;6
2; 2;98464;4
2; 2;105168;6
2; 2;108821;5
1; 1;109814;6
1; 1;110841;5
1; 1;110841;6
2; 2;112851;6
5; 5;114322;6
11; 11;115567;6
4; 4;115630;5
2; 2;134638;4
4; 4;136293;6
3; 3;165274;4
3; 3;165983;6
3; 3;168130;5
3; 3;168187;6
3; 3;182839;4
1; 1;200379;4
1; 1;200379;5
1; 1;211422;5
1; 1;212195;6
3; 3;258274;4
6; 6;258787;4
3; 3;404013;6
1; 1;411263;5
1; 1;411263;6
3; 3;411326;6
1; 1;411785;6
1; 1;411974;4
1; 1;411987;6
3; 3;424320;4
1; 1;424730;4
1; 1;424730;6
3; 3;424760;4
3; 3;424778;4
1; 1;424790;4
1; 1;424790;6
1; 1;424795;6
1; 1;424922;6
1; 1;424996;4
3; 3;424996;6
1; 1;425012;6
1; 1;425033;6
1; 1;425217;4
1; 1;425217;5
1; 1;425217;6
1; 1;425442;6
2; 2;426067;6
2; 2;426315;6
2; 2;426686;4
2; 2;427488;6
1; 1;427667;4
1; 1;427717;5
3; 3;428450;5
3; 3;431077;4
3; 3;431335;4
3; 3;432206;6
2; 2;432615;4
1; 1;432707;4
2; 2;432797;6
2; 2;433080;6
1; 1;433086;4
1; 1;433090;4
2; 2;433090;6
3; 3;433382;4
3; 3;433442;4
2; 2;433660;5
1; 1;437704;4
1; 1;437704;6
1; 1;437829;5
1; 1;437829;6
3; 3;437921;6
1; 1;437927;5
2; 2;438057;6
1; 1;438103;6
1; 1;438153;5
1; 1;438249;4
2; 2;438413;5
3; 3;438413;6
2; 2;439714;6
1; 1;439826;6
2; 2;439892;5
1; 1;440009;5
1; 1;440027;5
2; 2;440027;6
1; 1;440132;4
1; 1;440132;5
1; 1;440132;6
1; 1;440216;5
1; 1;440218;4
1; 1;440272;6
2; 2;440525;4
1; 1;440582;6
1; 1;440757;4
1; 1;440757;5
3; 3;440757;6
1; 1;441526;4
1; 1;441526;5
5; 5;441907;6
1; 1;442110;6
1; 1;442565;4
1; 1;442565;5
1; 1;442600;4
1; 1;442600;5
3; 3;444551;5
1; 1;445504;6
3; 3;446041;5
2; 2;446268;6
1; 1;446632;5
1; 1;446672;5
1; 1;446770;4
1; 1;446906;5
1; 1;446932;6
3; 3;454553;4
1; 1;457731;5
1; 1;457731;6
1; 1;457754;5
1; 1;457754;6
1; 1;458042;6
1; 1;458219;5
1; 1;458219;6
1; 1;458310;4
1; 1;458310;5
1; 1;458650;6
1; 1;458752;5
1; 1;458752;6
1; 1;459195;5
1; 1;459195;6
1; 1;459443;4
1; 1;459443;5
1; 1;459620;5
2; 2;460208;6
1; 1;461505;4
1; 1;461505;5
2; 2;461854;6
1; 1;461925;5
1; 1;462002;5
1; 1;462026;6
1; 1;466268;5
1; 1;466509;5
1; 1;466537;6
2; 2;466625;6
1; 1;472066;4
1; 1;472066;5
1; 1;472066;6
1; 1;472270;4
1; 1;472270;5
1; 1;472270;6
1; 1;472626;5
12; 12;474578;5
2; 2;475885;4
3; 3;476142;4
2; 2;476200;6
1; 1;476304;5
1; 1;476304;6
1; 1;476323;5
1; 1;476392;5
3; 3;476426;6
1; 1;485128;5
1; 1;485181;5
1; 1;485398;5
4; 4;485508;6
1; 1;485574;5
1; 1;485686;5
2; 2;487185;4
1; 1;498925;6
1; 1;498937;5
3; 3;502861;5
1; 1;505061;6
1; 1;508633;5
2; 2;515271;6
1; 1;530860;5
1; 1;537082;4
1; 1;539320;4
2; 2;539320;6
3; 3;540529;5
1; 1;541378;6
3; 3;542141;4
3; 3;543859;4
5; 5;543859;5
2; 2;543862;4
1; 1;551083;6
1; 1;552175;5
1; 1;552175;6
1; 1;553626;4
1; 1;553626;5
1; 1;553944;5
2; 2;553944;6
1; 1;554008;6
3; 3;554037;6
1; 1;554045;4
1; 1;554045;6
1; 1;554048;5
1; 1;554048;6
1; 1;554079;6
3; 3;554100;5
2; 2;554127;5
2; 2;554127;6
3; 3;555606;6
2; 2;562871;6
1; 1;567629;4
1; 1;567629;5
3; 3;567945;6
1; 1;568002;4
1; 1;576477;5
1; 1;610112;4
1; 1;610112;5
1; 1;610112;6
4; 4;622431;6
3; 3;625702;6
7; 7;634393;6
6; 6;636870;4
1; 1;664437;5
1; 1;664437;6
1; 1;664587;4
1; 1;664587;6
1; 1;664725;5
1; 1;670080;6
4; 4;671703;5
1; 1;671703;6
2; 2;671790;6
1; 1;671835;6
1; 1;671842;6
1; 1;672007;5
1; 1;672116;5
1; 1;672147;5
1; 1;673865;6
2; 2;683813;6
1; 1;684422;5
2; 2;685012;5
1; 1;685116;4
2; 2;685116;5
2; 2;685116;6
1; 1;685181;6
1; 1;687639;4
9; 9;698556;5
1; 1;703816;4
2; 2;704258;6
1; 1;706691;5
1; 1;707437;4
1; 1;715962;6
1; 1;729259;4
1; 1;729370;5
1; 1;729370;6
3; 3;731641;6
4; 4;731727;4
8; 8;731727;5
4; 4;731738;4
9; 9;731738;5
1; 1;731794;4
1; 1;731794;6
1; 1;732046;5
2; 2;732132;6
5; 5;732135;5
1; 1;732213;6
2; 2;740329;5
1; 1;740738;4
1; 1;742280;5
1; 1;742280;6
2; 2;742683;5
2; 2;746525;6
2; 2;746990;5
2; 2;747405;5
5; 5;747420;5
1; 1;749356;6
1; 1;750675;5
1; 1;750694;6
6; 6;755221;4
3; 3;755224;5
1; 1;755419;5
1; 1;755740;6
1; 1;756612;5
4; 4;762412;6
1; 1;772114;6
1; 1;774340;6
2; 2;778179;5
1; 1;783164;4
1; 1;783164;5
1; 1;783164;6
1; 1;783769;6
20; 20;783919;4
20; 20;783919;5
20; 20;783919;6
1; 1;783963;5
1; 1;785960;5
2; 2;785960;6
1; 1;786890;5
1; 1;791336;5
1; 1;791336;6
2; 2;792139;5
10; 10;792585;5
1; 1;792760;4
2; 2;793164;6
1; 1;793866;6
3; 3;797719;5
7; 7;798793;4
12; 12;798793;5
2; 2;798906;6
1; 1;800225;4
1; 1;809105;5
1; 1;810388;5
1; 1;810388;6
1; 1;814966;5
1; 1;815202;6
2; 2;815909;5
1; 1;816682;6
1; 1;821172;6
1; 1;821886;4
1; 1;821886;5
1; 1;821886;6
1; 1;821907;5
2; 2;822096;4
2; 2;822273;6
2; 2;822493;6
1; 1;822930;4
1; 1;823693;5
1; 1;823693;6
1; 1;823738;4
1; 1;823738;5
1; 1;823789;6
1; 1;823828;6
2; 2;823837;6
1; 1;823843;4
1; 1;823843;5
1; 1;824044;6
1; 1;824089;6
1; 1;828753;4
1; 1;828827;4
1; 1;829862;6
1; 1;830307;4
1; 1;830307;5
1; 1;830765;5
2; 2;830811;5
2; 2;831007;5
2; 2;831271;4
1; 1;832101;6
3; 3;832403;4
2; 2;832888;6
4; 4;832933;5
5; 5;835212;4
2; 2;838347;5
1; 1;838347;6
1; 1;838923;6
1; 1;839182;6
2; 2;839486;4
3; 3;839882;6
3; 3;840747;4
1; 1;841119;5
1; 1;841119;6
1; 1;841805;4
1; 1;841885;5
3; 3;841889;6
7; 7;846043;6
9; 9;846054;5
1; 1;846135;6
2; 2;846423;4
2; 2;846430;4
2; 2;846430;5
1; 1;847231;5
1; 1;847231;6
4; 4;847262;5
1; 1;847648;6
3; 3;855004;6
1; 1;855792;4
2; 2;856606;6
1; 1;856700;6
1; 1;857374;5
1; 1;857410;5
1; 1;857612;4
1; 1;857805;5
1; 1;858189;6
1; 1;858519;6
1; 1;858688;5
1; 1;863107;6
1; 1;863998;6
1; 1;864002;6
2; 2;864190;5
1; 1;866923;4
1; 1;866923;6
1; 1;867318;6
3; 3;868816;6
11; 11;870014;4
8; 8;872364;6
1; 1;873967;6
2; 2;874089;6
1; 1;874337;4
1; 1;874859;6
1; 1;875030;5
1; 1;875426;6
1; 1;881404;5
1; 1;881776;5
3; 3;881859;6
2; 2;881970;6
3; 3;882065;6
1; 1;882442;4
1; 1;882442;5
1; 1;882841;5
1; 1;882841;6
1; 1;889268;5
1; 1;898447;5
1; 1;898447;6
1; 1;898460;4
1; 1;898460;5
1; 1;898466;5
1; 1;898466;6
3; 3;898512;4
1; 1;898539;6
1; 1;898575;4
1; 1;898575;5
1; 1;898575;6
1; 1;898589;6
1; 1;898602;5
1; 1;898631;4
1; 1;898631;5
3; 3;898670;5
1; 1;898723;6
2; 2;898734;6
1; 1;898737;4
1; 1;898737;5
2; 2;898737;6
1; 1;898793;5
2; 2;898797;6
1; 1;898946;6
1; 1;898984;6
4; 4;899000;5
1; 1;899073;6
1; 1;899158;4
2; 2;899158;6
1; 1;901258;5
4; 4;901528;4
1; 1;907937;4
1; 1;909400;5
6; 6;910018;5
1; 1;910419;4
1; 1;910419;5
1; 1;910419;6
1; 1;910535;6
1; 1;910646;5
1; 1;910646;6
2; 2;910724;6
2; 2;910753;4
1; 1;910804;6
1; 1;910876;4
3; 3;910876;6
2; 2;911351;6
3; 3;912202;6
1; 1;912581;6
2; 2;912787;6
1; 1;915215;5
1; 1;915606;6
7; 7;915852;4
7; 7;915852;5
7; 7;915852;6
3; 3;915922;5
7; 7;915931;6
4; 4;916226;6
11; 11;916343;5
2; 2;916390;5
1; 1;916568;5
2; 2;916877;6
3; 3;917035;4
1; 1;917063;5
1; 1;917132;6
1; 1;917629;4
1; 1;917629;5
1; 1;917629;6
5; 5;918119;4
1; 1;918174;5
2; 2;918638;4
3; 3;918685;6
1; 1;918725;6
1; 1;921518;5
1; 1;921834;5
2; 2;921834;6
1; 1;922337;5
3; 3;922356;4
1; 1;922385;5
4; 4;922624;4
1; 1;922637;6
23; 23;923234;6
2; 2;924095;5
1; 1;924107;5
1; 1;926743;5
2; 2;926979;4
1; 1;927381;6
1; 1;927421;6
1; 1;928717;4
1; 1;928717;5
2; 2;928725;5
2; 2;928786;6
2; 2;934792;6
1; 1;943096;5
1; 1;943407;5
2; 2;943407;6
1; 1;943591;5
1; 1;943591;6
1; 1;943774;6
1; 1;943788;6
2; 2;945057;5
2; 2;945057;6
1; 1;945388;5
1; 1;945388;6
1; 1;945468;6
5; 5;945495;6
1; 1;947775;4
1; 1;947775;5
1; 1;948353;6
2; 2;948803;5
1; 1;948875;5
1; 1;949332;6
4; 4;949350;6
5; 5;949431;6
3; 3;949493;5
2; 2;949643;4
1; 1;949643;5
1; 1;952473;6
1; 1;952750;6
5; 5;952794;5
1; 1;952832;6
1; 1;952873;5
1; 1;952873;6
1; 1;953121;4
4; 4;953352;5
1; 1;953363;5
1; 1;953376;4
1; 1;953760;4
1; 1;953760;5
3; 3;953918;5
3; 3;953918;6
5; 5;953956;5
2; 2;956279;5
1; 1;956417;5
1; 1;956525;6
1; 1;957011;5
1; 1;957196;6
1; 1;957219;5
1; 1;957290;5
15; 15;957648;5
13; 13;957648;6
3; 3;957754;6
6; 6;957758;4
4; 4;957758;5
4; 4;957758;6
3; 3;957802;4
6; 6;958870;4
1; 1;963499;4
4; 4;964189;6
1; 1;965014;6
1; 1;967954;6
1; 1;971139;6
1; 1;972331;5
63; 63;974951;5
52; 52;974951;6
16; 16;974955;5
15; 15;974956;4
8; 8;975621;5
1; 1;975771;4
1; 1;976317;5
7; 7;976440;6
1; 1;976638;6
1; 1;976644;5
1; 1;976654;5
1; 1;976909;4
1; 1;976909;5
2; 2;976909;6
1; 1;976910;4
1; 1;977090;6
2; 2;977168;5
1; 1;978874;5
1; 1;979529;6
1; 1;979639;4
3; 3;979860;6
1; 1;979959;6
1; 1;980180;4
1; 1;980180;5
1; 1;980180;6
1; 1;980594;6
1; 1;980802;5
1; 1;980859;4
1; 1;983665;6
5; 5;983725;4
1; 1;983750;5
1; 1;984097;4
1; 1;984097;5
1; 1;984159;4
4; 4;984249;4
1; 1;984274;5
1; 1;984612;4
1; 1;984612;5
1; 1;984638;6
4; 4;984912;6
1; 1;985095;5
3; 3;985095;6
1; 1;985202;6
1; 1;985233;4
1; 1;985244;5
1; 1;985244;6
1; 1;985330;6
16; 16;985493;6
1; 1;985509;4
1; 1;985509;5
1; 1;985509;6
3; 3;987253;4
1; 1;987351;5
2; 2;987391;5
2; 2;987391;6
2; 2;988000;5
1; 1;988701;5
4; 4;988729;6
1; 1;988971;4
1; 1;988971;5
2; 2;989804;4
1; 1;990191;5
1; 1;991260;5
7; 7;991941;5
1; 1;996963;5
1; 1;997058;5
1; 1;997058;6
3; 3;997607;6
3; 3;999503;5
1; 1;999675;6
1; 1;1000157;6
1; 1;1000543;6
2; 2;1000850;6
1; 1;1001138;6
1; 1;1001262;6
1; 1;1001514;4
1; 1;1002947;6
1; 1;1003067;6
2; 2;1004232;5
2; 2;1004247;6
3; 3;1004305;5
1; 1;1004315;6
1; 1;1004457;5
3; 3;1006940;6
3; 3;1006946;4
3; 3;1006988;5
2; 2;1007002;5
7; 7;1007016;4
1; 1;1007037;5
1; 1;1007065;6
3; 3;1007210;4
1; 1;1007284;5
1; 1;1007358;6
1; 1;1007422;6
2; 2;1008955;5
1; 1;1009290;4
1; 1;1009290;5
3; 3;1009357;6
1; 1;1009380;5
2; 2;1009541;4
1; 1;1013966;4
1; 1;1016096;5
1; 1;1016386;4
1; 1;1018260;5
1; 1;1018260;6
4; 4;1018656;6
27; 27;1018689;6
5; 5;1018911;5
1; 1;1018965;4
1; 1;1018966;6
12; 12;1018979;4
12; 12;1018979;5
12; 12;1018979;6
1; 1;1019099;6
2; 2;1019113;4
5; 5;1019158;6
1; 1;1019202;5
1; 1;1019202;6
1; 1;1019350;6
1; 1;1019422;6
4; 4;1019455;4
1; 1;1020858;4
1; 1;1020858;5
1; 1;1020858;6
1; 1;1020875;5
1; 1;1021048;6
1; 1;1021100;5
70; 70;1021695;6
5; 5;1021698;4
1; 1;1022073;5
23; 23;1022424;6
1; 1;1023551;4
2; 2;1023836;4
6; 6;1024105;6
1; 1;1024171;4
1; 1;1024305;6
1; 1;1024452;6
1; 1;1024500;5
2; 2;1024502;5
1; 1;1024509;6
1; 1;1024764;6
1; 1;1024773;5
1; 1;1024773;6
1; 1;1024860;4
2; 2;1024860;5
3; 3;1025879;6
5; 5;1026312;4
2; 2;1026486;6
1; 1;1026560;5
2; 2;1026680;6
1; 1;1026690;4
1; 1;1026690;5
1; 1;1026691;4
1; 1;1026707;4
1; 1;1026748;5
1; 1;1026748;6
1; 1;1026765;4
1; 1;1026765;5
1; 1;1026765;6
1; 1;1026832;4
1; 1;1026832;6
1; 1;1026835;6
3; 3;1026842;5
3; 3;1026852;6
1; 1;1026872;5
19; 19;1026875;4
3; 3;1026881;4
3; 3;1026881;5
2; 2;1026890;5
5; 5;1026890;6
1; 1;1026983;6
1; 1;1027066;6
3; 3;1027131;6
1; 1;1027213;4
1; 1;1027213;5
1; 1;1027213;6
1; 1;1027269;4
1; 1;1027269;5
1; 1;1027269;6
1; 1;1027276;4
1; 1;1027276;5
1; 1;1027276;6
1; 1;1027285;4
1; 1;1027285;5
1; 1;1027285;6
1; 1;1027343;4
1; 1;1027343;5
1; 1;1027343;6
1; 1;1027374;4
1; 1;1027374;5
1; 1;1027374;6
1; 1;1027525;4
1; 1;1027564;4
1; 1;1027696;5
1; 1;1027696;6
1; 1;1027714;4
1; 1;1027777;4
1; 1;1027777;5
1; 1;1027777;6
1; 1;1027808;4
1; 1;1027808;5
1; 1;1027808;6
1; 1;1027809;4
1; 1;1027809;5
1; 1;1027809;6
1; 1;1027810;4
1; 1;1027810;5
1; 1;1027810;6
1; 1;1027812;4
1; 1;1027812;5
1; 1;1027812;6
1; 1;1027813;4
1; 1;1027813;5
1; 1;1027813;6
1; 1;1027865;4
1; 1;1027865;5
1; 1;1027865;6
1; 1;1027889;4
1; 1;1028052;4
1; 1;1028052;5
1; 1;1028052;6
1; 1;1028143;4
1; 1;1028148;4
1; 1;1028148;5
1; 1;1028148;6
1; 1;1028179;4
1; 1;1028179;5
1; 1;1028179;6
1; 1;1028254;4
1; 1;1028254;5
1; 1;1028254;6
1; 1;1028377;4
1; 1;1028377;5
1; 1;1028377;6
1; 1;1028378;4
1; 1;1028506;4
1; 1;1028506;5
1; 1;1028506;6
1; 1;1028515;4
1; 1;1028515;5
1; 1;1028515;6
1; 1;1028692;4
1; 1;1028692;5
1; 1;1028692;6
1; 1;1028738;4
1; 1;1028745;4
1; 1;1028909;4
1; 1;1028909;5
1; 1;1028909;6
1; 1;1029026;4
1; 1;1029063;4
1; 1;1029063;5
1; 1;1029063;6
1; 1;1029098;4
1; 1;1029098;5
1; 1;1029098;6
1; 1;1029250;4
1; 1;1029250;5
1; 1;1029250;6
1; 1;1029255;4
1; 1;1029326;4
1; 1;1029331;4
1; 1;1029346;4
1; 1;1029349;4
1; 1;1029349;5
1; 1;1029349;6
1; 1;1029352;4
1; 1;1029352;5
1; 1;1029352;6
1; 1;1029354;4
1; 1;1029354;5
1; 1;1029354;6
1; 1;1029416;4
1; 1;1029416;5
1; 1;1029416;6
1; 1;1029418;4
1; 1;1029418;5
1; 1;1029418;6
1; 1;1029594;4
1; 1;1029594;5
1; 1;1029594;6
1; 1;1029708;4
1; 1;1029708;5
1; 1;1029708;6
1; 1;1029752;5
1; 1;1029794;4
1; 1;1029794;5
1; 1;1029794;6
1; 1;1029803;4
1; 1;1029803;5
1; 1;1029803;6
1; 1;1029865;4
1; 1;1029903;4
1; 1;1029903;5
1; 1;1029903;6
1; 1;1029965;4
1; 1;1029966;4
1; 1;1029966;5
1; 1;1029966;6
1; 1;1029999;4
1; 1;1030065;4
1; 1;1030065;5
1; 1;1030065;6
1; 1;1030168;4
1; 1;1030168;5
1; 1;1030168;6
7; 7;1030265;4
7; 7;1030265;5
7; 7;1030265;6
1; 1;1030279;4
1; 1;1030303;4
1; 1;1030304;4
1; 1;1030312;4
1; 1;1030312;5
1; 1;1030312;6
1; 1;1030323;4
1; 1;1030323;5
1; 1;1030323;6
1; 1;1030328;4
1; 1;1030328;5
1; 1;1030328;6
1; 1;1030329;4
1; 1;1030329;5
1; 1;1030329;6
1; 1;1030337;4
1; 1;1030337;5
1; 1;1030337;6
1; 1;1030492;4
1; 1;1030492;5
1; 1;1030492;6
1; 1;1030495;4
1; 1;1030598;4
1; 1;1030598;5
1; 1;1030598;6
1; 1;1030599;4
1; 1;1030599;5
1; 1;1030599;6
1; 1;1030660;4
1; 1;1031082;4
1; 1;1031082;5
1; 1;1031082;6
1; 1;1031282;4
1; 1;1031282;5
1; 1;1031282;6
1; 1;1031379;4
1; 1;1031379;5
1; 1;1031379;6
1; 1;1031420;4
2; 2;1031546;6
1; 1;1031733;4
1; 1;1031791;4
1; 1;1031791;5
1; 1;1031791;6
1; 1;1031804;4
1; 1;1031958;4
1; 1;1031958;5
1; 1;1031958;6
1; 1;1032046;4
1; 1;1032046;5
1; 1;1032046;6
1; 1;1032136;4
1; 1;1032256;6
3; 3;1032302;4
2; 2;1032341;4
2; 2;1032341;5
6; 6;1032351;5
1; 1;1032368;4
1; 1;1032368;5
2; 2;1032368;6
1; 1;1032374;4
1; 1;1032374;5
1; 1;1032374;6
1; 1;1032458;6
1; 1;1032570;4
1; 1;1032570;5
1; 1;1032570;6
1; 1;1032613;4
1; 1;1032613;5
1; 1;1032613;6
1; 1;1032633;4
1; 1;1032633;5
1; 1;1032633;6
1; 1;1032640;4
1; 1;1032640;5
1; 1;1032640;6
1; 1;1032646;4
1; 1;1032646;5
1; 1;1032646;6
4; 4;1032664;4
4; 4;1032713;6
7; 7;1032715;6
1; 1;1032730;4
1; 1;1032730;5
1; 1;1032730;6
1; 1;1032964;4
1; 1;1032964;5
1; 1;1032964;6
1; 1;1032967;4
1; 1;1032967;5
1; 1;1032967;6
1; 1;1032969;4
1; 1;1032969;5
1; 1;1032969;6
1; 1;1033014;4
1; 1;1033014;5
1; 1;1033014;6
2; 2;1033041;4
2; 2;1033041;5
2; 2;1033041;6
1; 1;1033080;5
1; 1;1033135;4
1; 1;1033135;5
1; 1;1033135;6
1; 1;1033157;4
1; 1;1033157;5
1; 1;1033157;6
1; 1;1033174;5
1; 1;1033206;6
3; 3;1033208;5
1; 1;1033298;4
1; 1;1033298;5
1; 1;1033298;6
1; 1;1033314;4
1; 1;1033314;5
1; 1;1033314;6
1; 1;1033481;4
1; 1;1033481;5
1; 1;1033481;6
2; 2;1033503;4
2; 2;1033503;5
2; 2;1033503;6
1; 1;1033528;4
1; 1;1033528;5
1; 1;1033528;6
1; 1;1033533;4
1; 1;1033533;5
1; 1;1033533;6
1; 1;1033565;4
1; 1;1033565;5
1; 1;1033565;6
1; 1;1033700;4
1; 1;1033700;5
1; 1;1033700;6
1; 1;1033701;4
1; 1;1033701;5
1; 1;1033814;4
1; 1;1033814;5
1; 1;1033814;6
1; 1;1033826;4
1; 1;1033826;5
1; 1;1033826;6
5; 5;1033845;6
1; 1;1033868;4
1; 1;1033868;5
1; 1;1033868;6
1; 1;1033872;4
1; 1;1033872;5
1; 1;1033872;6
1; 1;1033914;4
1; 1;1033914;5
1; 1;1033914;6
1; 1;1033935;4
1; 1;1033935;5
1; 1;1033935;6
1; 1;1033947;4
1; 1;1033947;5
1; 1;1033947;6
1; 1;1034037;4
1; 1;1034037;5
1; 1;1034037;6
1; 1;1034039;4
1; 1;1034039;5
1; 1;1034039;6
1; 1;1034069;4
1; 1;1034069;5
1; 1;1034069;6
1; 1;1034091;4
1; 1;1034091;5
1; 1;1034091;6
1; 1;1034110;4
1; 1;1034110;5
1; 1;1034110;6
2; 2;1034189;6
1; 1;1034227;4
1; 1;1034227;5
1; 1;1034227;6
1; 1;1034299;4
1; 1;1034299;5
1; 1;1034299;6
1; 1;1034301;4
1; 1;1034458;4
1; 1;1034458;5
1; 1;1034458;6
1; 1;1034488;5
1; 1;1034554;4
1; 1;1034564;4
1; 1;1034564;5
1; 1;1034564;6
1; 1;1034566;4
1; 1;1034566;5
1; 1;1034566;6
1; 1;1034568;4
1; 1;1034568;5
1; 1;1034568;6
1; 1;1034570;4
1; 1;1034570;5
1; 1;1034570;6
1; 1;1034601;4
1; 1;1034601;5
1; 1;1034601;6
1; 1;1034617;4
1; 1;1034617;5
1; 1;1034617;6
1; 1;1034676;4
1; 1;1034676;5
1; 1;1034676;6
1; 1;1034685;4
1; 1;1034685;5
1; 1;1034685;6
2; 2;1034703;5
2; 2;1034703;6
1; 1;1034733;4
1; 1;1034733;5
1; 1;1034733;6
1; 1;1034776;4
1; 1;1034776;5
1; 1;1034776;6
1; 1;1034781;4
1; 1;1034781;5
1; 1;1034781;6
1; 1;1034929;4
1; 1;1034929;5
1; 1;1034929;6
1; 1;1034933;4
1; 1;1034933;5
1; 1;1034933;6
1; 1;1034936;4
1; 1;1034936;5
1; 1;1034936;6
1; 1;1034947;4
1; 1;1034947;5
1; 1;1034947;6
1; 1;1034953;4
1; 1;1034953;5
1; 1;1034953;6
1; 1;1035046;4
1; 1;1035046;5
1; 1;1035046;6
1; 1;1035059;4
1; 1;1035059;5
1; 1;1035059;6
2; 2;1035092;6
2; 2;1035130;5
1; 1;1035137;4
1; 1;1035137;5
1; 1;1035137;6
1; 1;1035149;4
1; 1;1035149;5
1; 1;1035149;6
1; 1;1035182;4
1; 1;1035182;5
1; 1;1035182;6
1; 1;1035221;4
1; 1;1035221;5
1; 1;1035221;6
1; 1;1035225;4
1; 1;1035225;5
1; 1;1035225;6
1; 1;1035560;4
1; 1;1035560;5
1; 1;1035560;6
1; 1;1035588;4
1; 1;1035588;5
1; 1;1035588;6
1; 1;1035593;4
1; 1;1035593;5
1; 1;1035593;6
1; 1;1035608;4
1; 1;1035608;5
1; 1;1035608;6
1; 1;1035639;4
1; 1;1035771;4
1; 1;1035771;5
1; 1;1035825;4
1; 1;1035825;5
1; 1;1035825;6
1; 1;1035922;6
1; 1;1036000;4
1; 1;1036000;5
1; 1;1036000;6
6; 6;1036053;5
3; 3;1036112;6
1; 1;1036173;4
1; 1;1036204;6
1; 1;1036296;4
1; 1;1036296;5
1; 1;1036296;6
1; 1;1036473;5
1; 1;1036477;4
1; 1;1036477;5
1; 1;1036477;6
1; 1;1036479;4
1; 1;1036479;5
1; 1;1036479;6
1; 1;1036498;4
1; 1;1036498;5
1; 1;1036498;6
1; 1;1036914;6
1; 1;1037128;5
1; 1;1037128;6
1; 1;1037160;5
1; 1;1037160;6
2; 2;1037218;4
3; 3;1037220;6
2; 2;1037246;6
1; 1;1037250;4
1; 1;1037250;5
2; 2;1037327;6
1; 1;1037332;5
1; 1;1037332;6
1; 1;1037394;6
1; 1;1037454;6
1; 1;1037487;6
1; 1;1037538;6
1; 1;1037588;6
1; 1;1037607;6
1; 1;1037609;6
1; 1;1037682;6
1; 1;1037739;6
1; 1;1037741;6
1; 1;1037742;6
1; 1;1037927;6
1; 1;1037934;6
1; 1;1038018;6
1; 1;1038090;6
1; 1;1038100;6
1; 1;1038146;6
1; 1;1038242;6
1; 1;1038304;6
66; 66;1038363;6
50; 50;1038364;6
1; 1;1038366;6
1; 1;1038467;6
3; 3;1038525;5
1; 1;1038565;6
1; 1;1038580;6
1; 1;1038604;6
1; 1;1038683;6
1; 1;1038684;6
1; 1;1038692;6
2; 2;1038772;6
1; 1;1038824;6
1; 1;1039068;6
1; 1;1039340;6
1; 1;1039516;6
